Country,Ranking criterion,Quintile1,Metric,Variable,Value,Level 1 ,Category,Year,Calc Type,Quintile,lower,lower1
PT,,4,Employment change,,-272.8118,Contractual status,Female,2008–2010,Broad job quality,Mid-high,contractual status,broad job quality
PT,,4,Employment change,,8175.92,Sector,Agriculture,2008–2010,Broad job quality,Mid-high,sector,broad job quality
PT,,4,Employment change,,-15263.21,Sector,Manufacturing/utilties,2008–2010,Broad job quality,Mid-high,sector,broad job quality
PT,,4,Employment change,,7005.041,Sector,Construction,2008–2010,Broad job quality,Mid-high,sector,broad job quality
PT,,5,Employment change,,-1909.975,All,All,2008–2010,Broad job quality,High,all,broad job quality
PT,,5,Employment change,,-12648.59,Gender,Male,2008–2010,Broad job quality,High,gender,broad job quality
PT,,5,Employment change,,10738.61,Gender,Female,2008–2010,Broad job quality,High,gender,broad job quality
PT,,5,Employment change,,3435.573,Working hours,Full time,2008–2010,Broad job quality,High,working hours,broad job quality
PT,,5,Employment change,,-5345.548,Working hours,Part time,2008–2010,Broad job quality,High,working hours,broad job quality
PT,,5,Employment change,,2529.2,Employment status,Employee,2008–2010,Broad job quality,High,employment status,broad job quality
PT,,5,Employment change,,-3168.204,Employment status,Self employed,2008–2010,Broad job quality,High,employment status,broad job quality
PT,,5,Employment change,,-12952.57,Contractual status,Full time,2008–2010,Broad job quality,High,contractual status,broad job quality
PT,,5,Employment change,,15481.77,Contractual status,Full time,2008–2010,Broad job quality,High,contractual status,broad job quality
PT,,5,Employment change,,-4553.215,Sector,Agriculture,2008–2010,Broad job quality,High,sector,broad job quality
PT,,5,Employment change,,-12397.07,Sector,Manufacturing/utilties,2008–2010,Broad job quality,High,sector,broad job quality
PT,,5,Employment change,,14438.65,Sector,Construction,2008–2010,Broad job quality,High,sector,broad job quality
RO,,1,Employment change,,224894.8,All,All,2008–2010,Job-wage,Low,all,job-wage
RO,,1,Employment change,,142448.9,Gender,Male,2008–2010,Job-wage,Low,gender,job-wage
RO,,1,Employment change,,82445.93,Gender,Female,2008–2010,Job-wage,Low,gender,job-wage
RO,,1,Employment change,,89938.55,Working hours,Full time,2008–2010,Job-wage,Low,working hours,job-wage
RO,,1,Employment change,,134956.2,Working hours,Part time,2008–2010,Job-wage,Low,working hours,job-wage
RO,,1,Employment change,,20151.52,Employment status,Employee,2008–2010,Job-wage,Low,employment status,job-wage
RO,,1,Employment change,,77579.58,Employment status,Self employed,2008–2010,Job-wage,Low,employment status,job-wage
RO,,1,Employment change,,16127.14,Contractual status,Employee,2008–2010,Job-wage,Low,contractual status,job-wage
RO,,1,Employment change,,4024.38,Contractual status,Self employed ,2008–2010,Job-wage,Low,contractual status,job-wage
RO,,1,Employment change,,-77579.14,Sector,Agriculture,2008–2010,Job-wage,Low,sector,job-wage
RO,,1,Employment change,,-6151.73,Sector,Manufacturing/utilties,2008–2010,Job-wage,Low,sector,job-wage
RO,,1,Employment change,,2513.36,Sector,Construction,2008–2010,Job-wage,Low,sector,job-wage
RO,,2,Employment change,,4414.84,All,All,2008–2010,Job-wage,Mid-low,all,job-wage
RO,,2,Employment change,,20649.82,Gender,Male,2008–2010,Job-wage,Mid-low,gender,job-wage
RO,,2,Employment change,,-16234.98,Gender,Female,2008–2010,Job-wage,Mid-low,gender,job-wage
RO,,2,Employment change,,6346.27,Working hours,Full time,2008–2010,Job-wage,Mid-low,working hours,job-wage
RO,,2,Employment change,,-1931.43,Working hours,Part time,2008–2010,Job-wage,Mid-low,working hours,job-wage
RO,,2,Employment change,,8231.2,Employment status,Employee,2008–2010,Job-wage,Mid-low,employment status,job-wage
RO,,2,Employment change,,3503.34,Employment status,Self employed,2008–2010,Job-wage,Mid-low,employment status,job-wage
RO,,2,Employment change,,7066.06,Contractual status,Agriculture,2008–2010,Job-wage,Mid-low,contractual status,job-wage
RO,,2,Employment change,,1165.14,Contractual status,Manufacturing/utilties,2008–2010,Job-wage,Mid-low,contractual status,job-wage
RO,,2,Employment change,,71724.45,Sector,Agriculture,2008–2010,Job-wage,Mid-low,sector,job-wage
RO,,2,Employment change,,-74409.69,Sector,Manufacturing/utilties,2008–2010,Job-wage,Mid-low,sector,job-wage
RO,,2,Employment change,,-1374.24,Sector,Construction,2008–2010,Job-wage,Mid-low,sector,job-wage
RO,,3,Employment change,,-190775.3,All,All,2008–2010,Job-wage,Mid,all,job-wage
RO,,3,Employment change,,-119029,Gender,Male,2008–2010,Job-wage,Mid,gender,job-wage
RO,,3,Employment change,,-71746.3,Gender,Female,2008–2010,Job-wage,Mid,gender,job-wage
RO,,3,Employment change,,-201903.2,Working hours,Full time,2008–2010,Job-wage,Mid,working hours,job-wage
RO,,3,Employment change,,11127.85,Working hours,Part time,2008–2010,Job-wage,Mid,working hours,job-wage
RO,,3,Employment change,,-238568.7,Employment status,Employee,2008–2010,Job-wage,Mid,employment status,job-wage
RO,,3,Employment change,,45313.63,Employment status,Self employed,2008–2010,Job-wage,Mid,employment status,job-wage
RO,,3,Employment change,,-227335.2,Contractual status,Construction,2008–2010,Job-wage,Mid,contractual status,job-wage
RO,,3,Employment change,,-11233.55,Contractual status,All,2008–2010,Job-wage,Mid,contractual status,job-wage
RO,,3,Employment change,,-29225.29,Sector,Agriculture,2008–2010,Job-wage,Mid,sector,job-wage
RO,,3,Employment change,,-114549.7,Sector,Manufacturing/utilties,2008–2010,Job-wage,Mid,sector,job-wage
RO,,3,Employment change,,-41152.17,Sector,Construction,2008–2010,Job-wage,Mid,sector,job-wage
RO,,4,Employment change,,3896.49,All,All,2008–2010,Job-wage,Mid-high,all,job-wage
RO,,4,Employment change,,25096.25,Gender,Male,2008–2010,Job-wage,Mid-high,gender,job-wage
RO,,4,Employment change,,-21199.76,Gender,Female,2008–2010,Job-wage,Mid-high,gender,job-wage
RO,,4,Employment change,,-5323.72,Working hours,Full time,2008–2010,Job-wage,Mid-high,working hours,job-wage
RO,,4,Employment change,,9220.21,Working hours,Part time,2008–2010,Job-wage,Mid-high,working hours,job-wage
RO,,4,Employment change,,4814.08,Employment status,Employee,2008–2010,Job-wage,Mid-high,employment status,job-wage
RO,,4,Employment change,,-182.0702,Employment status,Self employed,2008–2010,Job-wage,Mid-high,employment status,job-wage
RO,,4,Employment change,,6052.92,Contractual status,Male,2008–2010,Job-wage,Mid-high,contractual status,job-wage
RO,,4,Employment change,,-1238.84,Contractual status,Female,2008–2010,Job-wage,Mid-high,contractual status,job-wage
RO,,4,Employment change,,26160.65,Sector,Agriculture,2008–2010,Job-wage,Mid-high,sector,job-wage
RO,,4,Employment change,,-18391.23,Sector,Manufacturing/utilties,2008–2010,Job-wage,Mid-high,sector,job-wage
RO,,4,Employment change,,-9000.65,Sector,Construction,2008–2010,Job-wage,Mid-high,sector,job-wage
RO,,5,Employment change,,-1120.318,All,All,2008–2010,Job-wage,High,all,job-wage
RO,,5,Employment change,,-27018.68,Gender,Male,2008–2010,Job-wage,High,gender,job-wage
RO,,5,Employment change,,25898.36,Gender,Female,2008–2010,Job-wage,High,gender,job-wage
RO,,5,Employment change,,660.2523,Working hours,Full time,2008–2010,Job-wage,High,working hours,job-wage
RO,,5,Employment change,,-1780.57,Working hours,Part time,2008–2010,Job-wage,High,working hours,job-wage
RO,,5,Employment change,,3127.343,Employment status,Employee,2008–2010,Job-wage,High,employment status,job-wage
RO,,5,Employment change,,-5066.21,Employment status,Self employed,2008–2010,Job-wage,High,employment status,job-wage
RO,,5,Employment change,,7148.423,Contractual status,Full time,2008–2010,Job-wage,High,contractual status,job-wage
RO,,5,Employment change,,-4021.08,Contractual status,Full time,2008–2010,Job-wage,High,contractual status,job-wage
RO,,5,Employment change,,55869.02,Sector,Agriculture,2008–2010,Job-wage,High,sector,job-wage
RO,,5,Employment change,,-41346.01,Sector,Manufacturing/utilties,2008–2010,Job-wage,High,sector,job-wage
RO,,5,Employment change,,-3169.76,Sector,Construction,2008–2010,Job-wage,High,sector,job-wage
RO,,1,Employment change,,320971.6,All,All,2008–2010,Education,Low,all,education
RO,,1,Employment change,,193348.3,Gender,Male,2008–2010,Education,Low,gender,education
RO,,1,Employment change,,127623.3,Gender,Female,2008–2010,Education,Low,gender,education
RO,,1,Employment change,,158423.5,Working hours,Full time,2008–2010,Education,Low,working hours,education
RO,,1,Employment change,,162548.1,Working hours,Part time,2008–2010,Education,Low,working hours,education
RO,,1,Employment change,,30182.78,Employment status,Employee,2008–2010,Education,Low,employment status,education
RO,,1,Employment change,,126976.4,Employment status,Self employed,2008–2010,Education,Low,employment status,education
RO,,1,Employment change,,25760.84,Contractual status,Employee,2008–2010,Education,Low,contractual status,education
RO,,1,Employment change,,4421.94,Contractual status,Self employed ,2008–2010,Education,Low,contractual status,education
RO,,1,Employment change,,11462.1,Sector,Agriculture,2008–2010,Education,Low,sector,education
RO,,1,Employment change,,1605.6,Sector,Manufacturing/utilties,2008–2010,Education,Low,sector,education
RO,,1,Employment change,,-800.14,Sector,Construction,2008–2010,Education,Low,sector,education
RO,,2,Employment change,,-256001.2,All,All,2008–2010,Education,Mid-low,all,education
RO,,2,Employment change,,-150029.7,Gender,Male,2008–2010,Education,Mid-low,gender,education
RO,,2,Employment change,,-105971.5,Gender,Female,2008–2010,Education,Mid-low,gender,education
RO,,2,Employment change,,-235232.3,Working hours,Full time,2008–2010,Education,Mid-low,working hours,education
RO,,2,Employment change,,-20768.87,Working hours,Part time,2008–2010,Education,Mid-low,working hours,education
RO,,2,Employment change,,-212364.3,Employment status,Employee,2008–2010,Education,Mid-low,employment status,education
RO,,2,Employment change,,-2733.22,Employment status,Self employed,2008–2010,Education,Mid-low,employment status,education
RO,,2,Employment change,,-197288.1,Contractual status,Agriculture,2008–2010,Education,Mid-low,contractual status,education
RO,,2,Employment change,,-15076.16,Contractual status,Manufacturing/utilties,2008–2010,Education,Mid-low,contractual status,education
RO,,2,Employment change,,-104430,Sector,Agriculture,2008–2010,Education,Mid-low,sector,education
RO,,2,Employment change,,-110294.9,Sector,Manufacturing/utilties,2008–2010,Education,Mid-low,sector,education
RO,,2,Employment change,,-28556.07,Sector,Construction,2008–2010,Education,Mid-low,sector,education
RO,,3,Employment change,,-42044.77,All,All,2008–2010,Education,Mid,all,education
RO,,3,Employment change,,-8542.049,Gender,Male,2008–2010,Education,Mid,gender,education
RO,,3,Employment change,,-33502.72,Gender,Female,2008–2010,Education,Mid,gender,education
RO,,3,Employment change,,-44876.84,Working hours,Full time,2008–2010,Education,Mid,working hours,education
RO,,3,Employment change,,2832.07,Working hours,Part time,2008–2010,Education,Mid,working hours,education
RO,,3,Employment change,,-30470.71,Employment status,Employee,2008–2010,Education,Mid,employment status,education
RO,,3,Employment change,,-10706.93,Employment status,Self employed,2008–2010,Education,Mid,employment status,education
RO,,3,Employment change,,-32109.98,Contractual status,Construction,2008–2010,Education,Mid,contractual status,education
RO,,3,Employment change,,1639.27,Contractual status,All,2008–2010,Education,Mid,contractual status,education
RO,,3,Employment change,,44943.99,Sector,Agriculture,2008–2010,Education,Mid,sector,education
RO,,3,Employment change,,-53456.06,Sector,Manufacturing/utilties,2008–2010,Education,Mid,sector,education
RO,,3,Employment change,,-31232.33,Sector,Construction,2008–2010,Education,Mid,sector,education
RO,,4,Employment change,,5917.678,All,All,2008–2010,Education,Mid-high,all,education
RO,,4,Employment change,,2430.138,Gender,Male,2008–2010,Education,Mid-high,gender,education
RO,,4,Employment change,,3487.54,Gender,Female,2008–2010,Education,Mid-high,gender,education
RO,,4,Employment change,,1315.448,Working hours,Full time,2008–2010,Education,Mid-high,working hours,education
RO,,4,Employment change,,4602.23,Working hours,Part time,2008–2010,Education,Mid-high,working hours,education
RO,,4,Employment change,,-2185.142,Employment status,Employee,2008–2010,Education,Mid-high,employment status,education
RO,,4,Employment change,,8556.12,Employment status,Self employed,2008–2010,Education,Mid-high,employment status,education
RO,,4,Employment change,,-4734.272,Contractual status,Male,2008–2010,Education,Mid-high,contractual status,education
RO,,4,Employment change,,2549.13,Contractual status,Female,2008–2010,Education,Mid-high,contractual status,education
RO,,4,Employment change,,62205.9,Sector,Agriculture,2008–2010,Education,Mid-high,sector,education
RO,,4,Employment change,,-50557.2,Sector,Manufacturing/utilties,2008–2010,Education,Mid-high,sector,education
