Topic,Indicator name,Top category,Country Name,Country Code,Category,Value,Count
Inadequacy,Housing deprivation rate,Economic status,Romania,RO,"Student, pupil",0.048519216,1056
Inadequacy,Housing deprivation rate,Economic status,Romania,RO,Fulfilling domestic tasks,0.151766941,1206
Inadequacy,Housing deprivation rate,Economic status,Romania,RO,Other,0.243964925,192
Inadequacy,Housing deprivation rate,Economic status,Sweden,SE,Employed,0.089093789,9764
Inadequacy,Housing deprivation rate,Economic status,Sweden,SE,Unemployed,0.182776347,444
Inadequacy,Housing deprivation rate,Economic status,Sweden,SE,Retired,0.052900124,4197
Inadequacy,Housing deprivation rate,Economic status,Sweden,SE,Unable to work due to health problems,0.223699138,249
Inadequacy,Housing deprivation rate,Economic status,Sweden,SE,"Student, pupil",0.121421285,2087
Inadequacy,Housing deprivation rate,Economic status,Sweden,SE,Fulfilling domestic tasks,0.118302546,105
Inadequacy,Housing deprivation rate,Economic status,Sweden,SE,Other,0.052915372,169
Inadequacy,Housing deprivation rate,Economic status,Slovenia,SI,Employed,0.19673045,9762
Inadequacy,Housing deprivation rate,Economic status,Slovenia,SI,Unemployed,0.327425331,781
Inadequacy,Housing deprivation rate,Economic status,Slovenia,SI,Retired,0.220354661,6739
Inadequacy,Housing deprivation rate,Economic status,Slovenia,SI,Unable to work due to health problems,0.311445415,165
Inadequacy,Housing deprivation rate,Economic status,Slovenia,SI,"Student, pupil",0.163681388,1985
Inadequacy,Housing deprivation rate,Economic status,Slovenia,SI,Fulfilling domestic tasks,0.271071076,250
Inadequacy,Housing deprivation rate,Economic status,Slovenia,SI,Other,0.112438269,66
Inadequacy,Housing deprivation rate,Economic status,Slovakia,SK,Employed,0.056076292,5640
Inadequacy,Housing deprivation rate,Economic status,Slovakia,SK,Unemployed,0.228370741,396
Inadequacy,Housing deprivation rate,Economic status,Slovakia,SK,Retired,0.068180606,4174
Inadequacy,Housing deprivation rate,Economic status,Slovakia,SK,Unable to work due to health problems,0.111642964,484
Inadequacy,Housing deprivation rate,Economic status,Slovakia,SK,"Student, pupil",0.058492582,829
Inadequacy,Housing deprivation rate,Economic status,Slovakia,SK,Fulfilling domestic tasks,0.155459657,65
Inadequacy,Housing deprivation rate,Economic status,Slovakia,SK,Other,0.11350067,260
Inadequacy,Housing deprivation rate,Permancy  of main job,Austria,AT,Fixed term,0.198566601,298
Inadequacy,Housing deprivation rate,Permancy  of main job,Austria,AT,Permanent,0.141227692,4467
Inadequacy,Housing deprivation rate,Permancy  of main job,Belgium,BE,Fixed term,0.270118207,367
Inadequacy,Housing deprivation rate,Permancy  of main job,Belgium,BE,Permanent,0.161558047,4383
Inadequacy,Housing deprivation rate,Permancy  of main job,Bulgaria,BG,Fixed term,0.271199137,236
Inadequacy,Housing deprivation rate,Permancy  of main job,Bulgaria,BG,Permanent,0.069622584,6665
Inadequacy,Housing deprivation rate,Permancy  of main job,Cyprus,CY,Fixed term,0.426770359,548
Inadequacy,Housing deprivation rate,Permancy  of main job,Cyprus,CY,Permanent,0.317679584,3645
Inadequacy,Housing deprivation rate,Permancy  of main job,Czechia,CZ,Fixed term,0.170082599,483
Inadequacy,Housing deprivation rate,Permancy  of main job,Czechia,CZ,Permanent,0.091353521,5807
Inadequacy,Housing deprivation rate,Permancy  of main job,Germany,DE,Fixed term,0.261252731,1805
Inadequacy,Housing deprivation rate,Permancy  of main job,Germany,DE,Permanent,0.201320127,14894
Inadequacy,Housing deprivation rate,Permancy  of main job,Denmark,DK,Fixed term,0.270448953,213
Inadequacy,Housing deprivation rate,Permancy  of main job,Denmark,DK,Permanent,0.171997666,2217
Inadequacy,Housing deprivation rate,Permancy  of main job,Estonia,EE,Fixed term,0.208685264,207
Inadequacy,Housing deprivation rate,Permancy  of main job,Estonia,EE,Permanent,0.1041696,4462
Inadequacy,Housing deprivation rate,Permancy  of main job,Greece,EL,Fixed term,0.194823071,1354
Inadequacy,Housing deprivation rate,Permancy  of main job,Greece,EL,Permanent,0.149979994,4234
Inadequacy,Housing deprivation rate,Permancy  of main job,Spain,ES,Fixed term,0.327663302,3407
Inadequacy,Housing deprivation rate,Permancy  of main job,Spain,ES,Permanent,0.260124236,20218
Inadequacy,Housing deprivation rate,Permancy  of main job,Finland,FI,Fixed term,0.092726983,385
Inadequacy,Housing deprivation rate,Permancy  of main job,Finland,FI,Permanent,0.084882371,3413
Inadequacy,Housing deprivation rate,Permancy  of main job,France,FR,Fixed term,0.311713189,1469
Inadequacy,Housing deprivation rate,Permancy  of main job,France,FR,Permanent,0.255910486,11488
Inadequacy,Housing deprivation rate,Permancy  of main job,Croatia,HR,Fixed term,0.077977829,851
Inadequacy,Housing deprivation rate,Permancy  of main job,Croatia,HR,Permanent,0.053541787,5628
Inadequacy,Housing deprivation rate,Permancy  of main job,Hungary,HU,Fixed term,0.278988868,773
Inadequacy,Housing deprivation rate,Permancy  of main job,Hungary,HU,Permanent,0.156139597,5930
Inadequacy,Housing deprivation rate,Permancy  of main job,Italy,IT,Fixed term,0.241027489,2681
Inadequacy,Housing deprivation rate,Permancy  of main job,Italy,IT,Permanent,0.169661924,16779
Inadequacy,Housing deprivation rate,Permancy  of main job,Lithuania,LT,Fixed term,0.133617416,157
Inadequacy,Housing deprivation rate,Permancy  of main job,Lithuania,LT,Permanent,0.112512387,4423
Inadequacy,Housing deprivation rate,Permancy  of main job,Luxembourg,LU,Fixed term,0.27093935,295
Inadequacy,Housing deprivation rate,Permancy  of main job,Luxembourg,LU,Permanent,0.200477913,3515
Inadequacy,Housing deprivation rate,Permancy  of main job,Latvia,LV,Fixed term,0.286800742,136
Inadequacy,Housing deprivation rate,Permancy  of main job,Latvia,LV,Permanent,0.189349025,4470
Inadequacy,Housing deprivation rate,Permancy  of main job,Malta,MT,Fixed term,0.160684034,194
Inadequacy,Housing deprivation rate,Permancy  of main job,Malta,MT,Permanent,0.146874771,4008
Inadequacy,Housing deprivation rate,Permancy  of main job,Netherlands,NL,Fixed term,0.216985032,687
Inadequacy,Housing deprivation rate,Permancy  of main job,Netherlands,NL,Permanent,0.176396087,4304
Inadequacy,Housing deprivation rate,Permancy  of main job,Poland,PL,Fixed term,0.082452178,2357
Inadequacy,Housing deprivation rate,Permancy  of main job,Poland,PL,Permanent,0.061538171,9235
Inadequacy,Housing deprivation rate,Permancy  of main job,Portugal,PT,Fixed term,0.408355236,1778
Inadequacy,Housing deprivation rate,Permancy  of main job,Portugal,PT,Permanent,0.299758643,10996
Inadequacy,Housing deprivation rate,Permancy  of main job,Romania,RO,Fixed term,0.089536749,371
Inadequacy,Housing deprivation rate,Permancy  of main job,Romania,RO,Permanent,0.06506142,5616
Inadequacy,Housing deprivation rate,Permancy  of main job,Sweden,SE,Fixed term,0.165483654,389
Inadequacy,Housing deprivation rate,Permancy  of main job,Sweden,SE,Permanent,0.08392027,4179
Inadequacy,Housing deprivation rate,Permancy  of main job,Slovenia,SI,Fixed term,0.300829232,723
Inadequacy,Housing deprivation rate,Permancy  of main job,Slovenia,SI,Permanent,0.187762648,7931
Inadequacy,Housing deprivation rate,Permancy  of main job,Slovakia,SK,Fixed term,0.092405863,413
Inadequacy,Housing deprivation rate,Permancy  of main job,Slovakia,SK,Permanent,0.057286248,4448
Inadequacy,Housing deprivation rate,Type of tenure,Austria,AT,Owner (outright),0.082938887,4339
Inadequacy,Housing deprivation rate,Type of tenure,Austria,AT,Owner with mortgage,0.078238398,3104
Inadequacy,Housing deprivation rate,Type of tenure,Austria,AT,Tenant (market price),0.246175095,3396
Inadequacy,Housing deprivation rate,Type of tenure,Austria,AT,Tenant (reduced price/free),0.193606526,1643
Inadequacy,Housing deprivation rate,Type of tenure,Belgium,BE,Owner (outright),0.130266413,4210
Inadequacy,Housing deprivation rate,Type of tenure,Belgium,BE,Owner with mortgage,0.158734038,5971
Inadequacy,Housing deprivation rate,Type of tenure,Belgium,BE,Tenant (market price),0.286177814,2893
Inadequacy,Housing deprivation rate,Type of tenure,Belgium,BE,Tenant (reduced price/free),0.249117628,1173
Inadequacy,Housing deprivation rate,Type of tenure,Bulgaria,BG,Owner (outright),0.086408429,16089
Inadequacy,Housing deprivation rate,Type of tenure,Bulgaria,BG,Owner with mortgage,0.086546116,161
Inadequacy,Housing deprivation rate,Type of tenure,Bulgaria,BG,Tenant (market price),0.190287158,224
Inadequacy,Housing deprivation rate,Type of tenure,Bulgaria,BG,Tenant (reduced price/free),0.147137925,1600
Inadequacy,Housing deprivation rate,Type of tenure,Cyprus,CY,Owner (outright),0.336516798,5743
Inadequacy,Housing deprivation rate,Type of tenure,Cyprus,CY,Owner with mortgage,0.27110666,2001
Inadequacy,Housing deprivation rate,Type of tenure,Cyprus,CY,Tenant (market price),0.318201691,1181
Inadequacy,Housing deprivation rate,Type of tenure,Cyprus,CY,Tenant (reduced price/free),0.398521125,1825
Inadequacy,Housing deprivation rate,Type of tenure,Czechia,CZ,Owner (outright),0.079598486,10755
Inadequacy,Housing deprivation rate,Type of tenure,Czechia,CZ,Owner with mortgage,0.107615508,2984
Inadequacy,Housing deprivation rate,Type of tenure,Czechia,CZ,Tenant (market price),0.159868628,2907
Inadequacy,Housing deprivation rate,Type of tenure,Czechia,CZ,Tenant (reduced price/free),0.147300288,1198
Inadequacy,Housing deprivation rate,Type of tenure,Germany,DE,Owner (outright),0.121463761,10505
Inadequacy,Housing deprivation rate,Type of tenure,Germany,DE,Owner with mortgage,0.134786174,8914
Inadequacy,Housing deprivation rate,Type of tenure,Germany,DE,Tenant (market price),0.266227573,19496
Inadequacy,Housing deprivation rate,Type of tenure,Germany,DE,Tenant (reduced price/free),0.224280909,2117
Inadequacy,Housing deprivation rate,Type of tenure,Denmark,DK,Owner (outright),0.117369525,1947
Inadequacy,Housing deprivation rate,Type of tenure,Denmark,DK,Owner with mortgage,0.129215375,5693
Inadequacy,Housing deprivation rate,Type of tenure,Denmark,DK,Tenant (market price),0.233606324,3896
Inadequacy,Housing deprivation rate,Type of tenure,Denmark,DK,Tenant (reduced price/free),0.293668002,8
Inadequacy,Housing deprivation rate,Type of tenure,Estonia,EE,Owner (outright),0.143390626,7548
Inadequacy,Housing deprivation rate,Type of tenure,Estonia,EE,Owner with mortgage,0.081288151,3047
Inadequacy,Housing deprivation rate,Type of tenure,Estonia,EE,Tenant (market price),0.088793047,629
Inadequacy,Housing deprivation rate,Type of tenure,Estonia,EE,Tenant (reduced price/free),0.143779531,1423
Inadequacy,Housing deprivation rate,Type of tenure,Greece,EL,Owner (outright),0.147335649,15639
Inadequacy,Housing deprivation rate,Type of tenure,Greece,EL,Owner with mortgage,0.170468286,2176
Inadequacy,Housing deprivation rate,Type of tenure,Greece,EL,Tenant (market price),0.237378225,3344
Inadequacy,Housing deprivation rate,Type of tenure,Greece,EL,Tenant (reduced price/free),0.249393985,1777
Inadequacy,Housing deprivation rate,Type of tenure,Spain,ES,Owner (outright),0.242113531,31249
Inadequacy,Housing deprivation rate,Type of tenure,Spain,ES,Owner with mortgage,0.260442853,21565
Inadequacy,Housing deprivation rate,Type of tenure,Spain,ES,Tenant (market price),0.360834509,8424
Inadequacy,Housing deprivation rate,Type of tenure,Spain,ES,Tenant (reduced price/free),0.370612442,5641
Inadequacy,Housing deprivation rate,Type of tenure,Finland,FI,Owner (outright),0.063015044,7306
Inadequacy,Housing deprivation rate,Type of tenure,Finland,FI,Owner with mortgage,0.085654132,10036
Inadequacy,Housing deprivation rate,Type of tenure,Finland,FI,Tenant (market price),0.10246665,1850
Inadequacy,Housing deprivation rate,Type of tenure,Finland,FI,Tenant (reduced price/free),0.149090007,1773
Inadequacy,Housing deprivation rate,Type of tenure,France,FR,Owner (outright),0.176972359,13922
Inadequacy,Housing deprivation rate,Type of tenure,France,FR,Owner with mortgage,0.21145615,12523
Inadequacy,Housing deprivation rate,Type of tenure,France,FR,Tenant (market price),0.399828523,4900
Inadequacy,Housing deprivation rate,Type of tenure,France,FR,Tenant (reduced price/free),0.389989763,6411
Inadequacy,Housing deprivation rate,Type of tenure,Croatia,HR,Owner (outright),0.077149406,17952
Inadequacy,Housing deprivation rate,Type of tenure,Croatia,HR,Owner with mortgage,0.049991291,1027
Inadequacy,Housing deprivation rate,Type of tenure,Croatia,HR,Tenant (market price),0.087402202,183
Inadequacy,Housing deprivation rate,Type of tenure,Croatia,HR,Tenant (reduced price/free),0.120280541,1176
Inadequacy,Housing deprivation rate,Type of tenure,Hungary,HU,Owner (outright),0.177455455,14723
Inadequacy,Housing deprivation rate,Type of tenure,Hungary,HU,Owner with mortgage,0.171495989,2094
Inadequacy,Housing deprivation rate,Type of tenure,Hungary,HU,Tenant (market price),0.189501956,625
Inadequacy,Housing deprivation rate,Type of tenure,Hungary,HU,Tenant (reduced price/free),0.377226293,1006
Inadequacy,Housing deprivation rate,Type of tenure,Italy,IT,Owner (outright),0.168179885,40231
Inadequacy,Housing deprivation rate,Type of tenure,Italy,IT,Owner with mortgage,0.189006701,7070
Inadequacy,Housing deprivation rate,Type of tenure,Italy,IT,Tenant (market price),0.232344806,7603
Inadequacy,Housing deprivation rate,Type of tenure,Italy,IT,Tenant (reduced price/free),0.237404957,4406
Inadequacy,Housing deprivation rate,Type of tenure,Lithuania,LT,Owner (outright),0.138466477,9750
Inadequacy,Housing deprivation rate,Type of tenure,Lithuania,LT,Owner with mortgage,0.091167361,1619
Inadequacy,Housing deprivation rate,Type of tenure,Lithuania,LT,Tenant (market price),0.091854304,178
Inadequacy,Housing deprivation rate,Type of tenure,Lithuania,LT,Tenant (reduced price/free),0.163625479,914
Inadequacy,Housing deprivation rate,Type of tenure,Luxembourg,LU,Owner (outright),0.121148586,3205
Inadequacy,Housing deprivation rate,Type of tenure,Luxembourg,LU,Owner with mortgage,0.241949394,3916
Inadequacy,Housing deprivation rate,Type of tenure,Luxembourg,LU,Tenant (market price),0.263644546,1248
Inadequacy,Housing deprivation rate,Type of tenure,Luxembourg,LU,Tenant (reduced price/free),0.203820631,1537
Inadequacy,Housing deprivation rate,Type of tenure,Latvia,LV,Owner (outright),0.215914667,8728
Inadequacy,Housing deprivation rate,Type of tenure,Latvia,LV,Owner with mortgage,0.137471139,1526
Inadequacy,Housing deprivation rate,Type of tenure,Latvia,LV,Tenant (market price),0.204728112,735
Inadequacy,Housing deprivation rate,Type of tenure,Latvia,LV,Tenant (reduced price/free),0.301235586,1217
Inadequacy,Housing deprivation rate,Type of tenure,Malta,MT,Owner (outright),0.134134173,7223
Inadequacy,Housing deprivation rate,Type of tenure,Malta,MT,Owner with mortgage,0.135291085,2138
Inadequacy,Housing deprivation rate,Type of tenure,Malta,MT,Tenant (market price),0.208286598,776
Inadequacy,Housing deprivation rate,Type of tenure,Malta,MT,Tenant (reduced price/free),0.20016782,856
Inadequacy,Housing deprivation rate,Type of tenure,Netherlands,NL,Owner (outright),0.100103877,3784
Inadequacy,Housing deprivation rate,Type of tenure,Netherlands,NL,Owner with mortgage,0.129296228,16529
Inadequacy,Housing deprivation rate,Type of tenure,Netherlands,NL,Tenant (market price),0.23715359,931
Inadequacy,Housing deprivation rate,Type of tenure,Netherlands,NL,Tenant (reduced price/free),0.276461214,5102
Inadequacy,Housing deprivation rate,Type of tenure,Poland,PL,Owner (outright),0.064633809,32466
Inadequacy,Housing deprivation rate,Type of tenure,Poland,PL,Owner with mortgage,0.061899293,5727
Inadequacy,Housing deprivation rate,Type of tenure,Poland,PL,Tenant (market price),0.15574719,1624
Inadequacy,Housing deprivation rate,Type of tenure,Poland,PL,Tenant (reduced price/free),0.233929798,3786
Inadequacy,Housing deprivation rate,Type of tenure,Portugal,PT,Owner (outright),0.305207193,16174
