Title,Country,Year,Breakdown,Value,Flag,ID,Source,Notes
Education and school-based activities,Poland,2024,Non-AROPE,3.2,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Poland,2024,Non-AROPE,0.8,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Portugal,2024,AROPE,29.5,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Portugal,2024,AROPE,13.5,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Portugal,2024,Non-AROPE,4.7,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Portugal,2024,Non-AROPE,1.9,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Romania,2024,AROPE,52.6,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Romania,2024,AROPE,46.8,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Romania,2024,Non-AROPE,10.8,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Romania,2024,Non-AROPE,6.3,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovakia,2024,AROPE,29.6,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovakia,2024,AROPE,27.4,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovakia,2024,Non-AROPE,2.2,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovakia,2024,Non-AROPE,1.9,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovenia,2024,AROPE,18.8,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovenia,2024,AROPE,5.3,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovenia,2024,Non-AROPE,1.5,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Slovenia,2024,Non-AROPE,0.3,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Spain,2024,AROPE,15.1,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Spain,2024,AROPE,14.7,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Spain,2024,Non-AROPE,1.9,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Spain,2024,Non-AROPE,2.6,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Sweden,2024,AROPE,11.6,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Sweden,2024,AROPE,1.4,,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Sweden,2024,Non-AROPE,1.5,,Share of children aged under 16 unable to participate in regular leisure activities due to financial reasons,Eurostat,AROPE: At risk of poverty or social exclusion
Education and school-based activities,Sweden,2024,Non-AROPE,0,n,Share of children aged under 16 who experience enforced lack of access to school trips and events that cost money,Eurostat,AROPE: At risk of poverty or social exclusion
Healthcare,Austria,2014,High family affluence,16.14021572,,Share of children aged 13 who have ever smoked,HSBC - World Health Organization,HSBC: Health Behaviour in School-aged Children study
Healthcare,Austria,2014,Low family affluence,12.45649386,,Share of children aged 13 who have ever smoked,HSBC - World Health Organization,HSBC: Health Behaviour in School-aged Children study
